0.623273444	-0.903324651	0.3872315
0.448425428	-0.448412998	0.779457566
0.616208851	-0.424283245	0.032314318
0.080341688	-0.533540987	0.735489885
0.450741125	-0.713586405	0.094589032
0.012008402	-0.397910172	0.674509028
0.643566527	-0.682057883	0.73733866
0.59375026	-0.420275944	0.604289074
0.727446127	-0.308001468	0.656099655
